PLANT CODE,CATEGORY MAIN,SKU CODE,WAREHOUSE_CUSTOMER,ROUTE,SUPPLIED_CASES,MAX_PRODUCTION_CAPACITY,PRODUCTION COST (INR/CASE),TOTAL_PRODUCTION_COST,TOTAL_FREIGHT_COST,TOTAL_COST
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,318.24722,178640.0,67.5,21481.68735,13660.519556572446,35142.20690657245
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,381.89666,178640.0,67.5,25778.02455,13660.519556572446,39438.544106572444
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,292.78744,178640.0,67.5,19763.1522,13660.519556572446,33423.67175657245
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,318.24722,178640.0,67.5,21481.68735,13660.519556572446,35142.20690657245
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,49.185421,90610.0,75.0,3688.906575,13660.519556572446,17349.426131572447
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,74.735161,90610.0,75.0,5605.137075000001,13660.519556572446,19265.65663157245
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,186.8379,90610.0,75.0,14012.842499999999,13660.519556572446,27673.362056572445
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,62.279301,90610.0,75.0,4670.947575,13660.519556572446,18331.467131572448
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,49.185421,90610.0,75.0,3688.906575,13660.519556572446,17349.426131572447
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,122.96355,90610.0,75.0,9222.26625,13660.519556572446,22882.785806572447
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,165.43809,90610.0,75.0,12407.856749999999,13660.519556572446,26068.376306572445
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,207.61147,178640.0,67.5,14013.774225,13660.519556572446,27674.293781572444
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,kyLuesPOpAMkcdLg,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,1.5124191,8870.4,67.5,102.08828925,9861.833194067689,9963.921483317688
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,rJKzFJZiBoFyMiqz,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,3.6252685,8870.4,67.5,244.70562374999997,9861.833194067689,10106.538817817689
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,aAWdpvAOYkDayebQ,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,3.6252685,8870.4,67.5,244.70562374999997,9861.833194067689,10106.538817817689
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,gDEVqaJNJHtEKCxQ,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,7.250537,8870.4,67.5,489.41124749999994,9861.833194067689,10351.24444156769
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,qWLWYhUkxAQvjpYE,QkwvjXHVEulRHFGE,94.475447,178640.0,67.5,6377.0926725,13660.519556572446,20037.612229072445
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,qWLWYhUkxAQvjpYE,rEmjyqmwotFfZVpE,8.1953667,85000.0,60.0,491.722002,28080.30079486977,28572.02279686977
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,qWLWYhUkxAQvjpYE,rEmjyqmwotFfZVpE,8.1953667,85000.0,60.0,491.722002,28080.30079486977,28572.02279686977
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,qWLWYhUkxAQvjpYE,rEmjyqmwotFfZVpE,6.1580654,85000.0,60.0,369.483924,28080.30079486977,28449.78471886977
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,1.2674222,178640.0,67.5,85.55099849999999,11654.574150684206,11740.125149184207
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,21.872749,178640.0,67.5,1476.4105574999999,11654.574150684206,13130.984708184205
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,26.947023,178640.0,67.5,1818.9240525,11654.574150684206,13473.498203184206
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,15.144062,178640.0,67.5,1022.224185,11654.574150684206,12676.798335684205
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,2.1987202,178640.0,67.5,148.4136135,11654.574150684206,11802.987764184207
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,8.0270072,178640.0,67.5,541.822986,11654.574150684206,12196.397136684205
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,VhTFlXrYWDYiZFRn,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.15945829,8870.4,67.5,10.763434575,7855.887788179448,7866.651222754448
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,2.8075749,90610.0,75.0,210.5681175,11654.574150684206,11865.142268184207
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,16.712156,90610.0,75.0,1253.4117,11654.574150684206,12907.985850684207
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,2.8797322,90610.0,75.0,215.97991499999998,11654.574150684206,11870.554065684206
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,7.9581696,90610.0,75.0,596.86272,11654.574150684206,12251.436870684205
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,1.5120522,90610.0,75.0,113.40391500000001,11654.574150684206,11767.978065684207
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,1.0938271,90610.0,75.0,82.0370325,11654.574150684206,11736.611183184206
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,21.799928,90610.0,75.0,1634.9946,11654.574150684206,13289.568750684206
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.40535785,21781.25,144.0,58.371530400000005,11654.574150684206,11712.945681084206
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.12086422,21781.25,144.0,17.40444768,11654.574150684206,11671.978598364207
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.17471367,21781.25,144.0,25.15876848,11654.574150684206,11679.732919164206
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,PHXvCYivsxNBcTXR,rEmjyqmwotFfZVpE,0.43732241,27625.0,60.0,26.2393446,21889.740333672667,21915.979678272666
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,PHXvCYivsxNBcTXR,rEmjyqmwotFfZVpE,0.4505746,27625.0,60.0,27.034475999999998,21889.740333672667,21916.77480967267
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,4.2247406,178640.0,67.5,285.1699905,11654.574150684206,11939.744141184206
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,kyLuesPOpAMkcdLg,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.089961749,8870.4,67.5,6.072418057499999,7855.887788179448,7861.960206236948
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,rJKzFJZiBoFyMiqz,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.044987879,8870.4,67.5,3.0366818325000002,7855.887788179448,7858.924470011948
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,aAWdpvAOYkDayebQ,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.10789814,8870.4,67.5,7.28312445,7855.887788179448,7863.170912629448
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,gDEVqaJNJHtEKCxQ,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.21136673,8870.4,67.5,14.267254275,7855.887788179448,7870.1550424544475
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,4.813089,178640.0,67.5,324.8835075,11654.574150684206,11979.457658184207
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,PHXvCYivsxNBcTXR,rEmjyqmwotFfZVpE,0.50463541,85000.0,60.0,30.2781246,28346.792149879344,28377.070274479345
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,PHXvCYivsxNBcTXR,rEmjyqmwotFfZVpE,0.17079968,85000.0,60.0,10.2479808,28346.792149879344,28357.040130679343
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.31963295,21781.25,144.0,46.0271448,11654.574150684206,11700.601295484206
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,PHXvCYivsxNBcTXR,QkwvjXHVEulRHFGE,0.23971287,21781.25,144.0,34.51865328,11654.574150684206,11689.092803964206
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,PHXvCYivsxNBcTXR,rEmjyqmwotFfZVpE,0.09316346,85000.0,60.0,5.5898076,28346.792149879344,28352.381957479345
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,PHXvCYivsxNBcTXR,rEmjyqmwotFfZVpE,0.28794163,85000.0,60.0,17.2764978,28346.792149879344,28364.068647679345
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,PHXvCYivsxNBcTXR,rEmjyqmwotFfZVpE,0.43732241,27625.0,60.0,26.2393446,21889.740333672667,21915.979678272666
dMbrvOGfzQElMfMp,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,nDydaGHrtDqbGVoC,DIRECT,5.1393597,178640.0,67.5,346.90677975,25853.727319484566,26200.634099234565
dMbrvOGfzQElMfMp,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,nDydaGHrtDqbGVoC,DIRECT,10.278719,178640.0,67.5,693.8135325000001,25853.727319484566,26547.540851984566
dMbrvOGfzQElMfMp,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,nDydaGHrtDqbGVoC,DIRECT,6.3178246,178640.0,67.5,426.45316049999997,25853.727319484566,26280.180479984567
dMbrvOGfzQElMfMp,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,nDydaGHrtDqbGVoC,DIRECT,3.1589123,178640.0,67.5,213.22658024999998,25853.727319484566,26066.953899734566
dMbrvOGfzQElMfMp,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,nDydaGHrtDqbGVoC,DIRECT,5.5280966,178640.0,67.5,373.14652049999995,25853.727319484566,26226.873839984564
dMbrvOGfzQElMfMp,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,nDydaGHrtDqbGVoC,DIRECT,10.278719,178640.0,67.5,693.8135325000001,25853.727319484566,26547.540851984566
dMbrvOGfzQElMfMp,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,nDydaGHrtDqbGVoC,DIRECT,0.35503432,91800.0,75.0,26.627574000000003,25853.727319484566,25880.354893484564
dMbrvOGfzQElMfMp,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,nDydaGHrtDqbGVoC,DIRECT,1.0651029,91800.0,75.0,79.88271750000001,25853.727319484566,25933.610036984566
dMbrvOGfzQElMfMp,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,nDydaGHrtDqbGVoC,DIRECT,5.3255147,91800.0,75.0,399.4136025,25853.727319484566,26253.140921984566
dMbrvOGfzQElMfMp,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,nDydaGHrtDqbGVoC,DIRECT,0.88758579,91800.0,75.0,66.56893425,25853.727319484566,25920.296253734567
dMbrvOGfzQElMfMp,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,nDydaGHrtDqbGVoC,DIRECT,1.7751716,91800.0,75.0,133.13787,25853.727319484566,25986.865189484564
dMbrvOGfzQElMfMp,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,nDydaGHrtDqbGVoC,DIRECT,13.023438,91800.0,75.0,976.7578500000001,25853.727319484566,26830.485169484567
dMbrvOGfzQElMfMp,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,nDydaGHrtDqbGVoC,DIRECT,3.5411971,178640.0,67.5,239.03080425000002,25853.727319484566,26092.758123734566
dMbrvOGfzQElMfMp,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,nDydaGHrtDqbGVoC,DIRECT,5.1393597,178640.0,67.5,346.90677975,25853.727319484566,26200.634099234565
dMbrvOGfzQElMfMp,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,nDydaGHrtDqbGVoC,DIRECT,0.43530087,17000.0,144.0,62.68332528,25853.727319484566,25916.410644764564
dMbrvOGfzQElMfMp,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,nDydaGHrtDqbGVoC,DIRECT,0.17412035,17000.0,144.0,25.0733304,25853.727319484566,25878.800649884564
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,vEjpdISrOIhbcgIs,DIRECT,128.73573,149072.0,67.5,8689.661774999999,26230.662739275904,34920.324514275904
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,vEjpdISrOIhbcgIs,DIRECT,154.57194,149072.0,67.5,10433.605950000001,26230.662739275904,36664.26868927591
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,vEjpdISrOIhbcgIs,DIRECT,85.823819,149072.0,67.5,5793.1077825,26230.662739275904,32023.770521775903
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,vEjpdISrOIhbcgIs,DIRECT,102.98858,149072.0,67.5,6951.72915,26230.662739275904,33182.3918892759
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,vEjpdISrOIhbcgIs,DIRECT,38.596534,149072.0,67.5,2605.266045,26230.662739275904,28835.928784275904
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,vEjpdISrOIhbcgIs,DIRECT,171.64764,149072.0,67.5,11586.215699999999,26230.662739275904,37816.878439275904
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,vEjpdISrOIhbcgIs,DIRECT,8.6675441,133056.0,75.0,650.0658075,26230.662739275904,26880.728546775903
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,vEjpdISrOIhbcgIs,DIRECT,24.702501,133056.0,75.0,1852.6875750000002,26230.662739275904,28083.350314275904
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,vEjpdISrOIhbcgIs,DIRECT,94.692919,133056.0,75.0,7101.968925,26230.662739275904,33332.631664275905
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,vEjpdISrOIhbcgIs,DIRECT,39.071122,133056.0,75.0,2930.33415,26230.662739275904,29160.996889275903
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,vEjpdISrOIhbcgIs,DIRECT,41.170835,133056.0,75.0,3087.8126249999996,26230.662739275904,29318.475364275902
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,vEjpdISrOIhbcgIs,DIRECT,31.646785,133056.0,75.0,2373.508875,26230.662739275904,28604.171614275903
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,vEjpdISrOIhbcgIs,DIRECT,490.34621,133056.0,75.0,36775.965749999996,26230.662739275904,63006.6284892759
UbSpHthdgRKwZLMO,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,vEjpdISrOIhbcgIs,DIRECT,3.7428534,34650.0,144.0,538.9708896,26230.662739275904,26769.633628875905
UbSpHthdgRKwZLMO,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,vEjpdISrOIhbcgIs,DIRECT,3.7428534,34650.0,144.0,538.9708896,26230.662739275904,26769.633628875905
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,vEjpdISrOIhbcgIs,DIRECT,5.9800905,27625.0,60.0,358.80543,26230.662739275904,26589.468169275904
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,vEjpdISrOIhbcgIs,DIRECT,5.9800905,27625.0,60.0,358.80543,26230.662739275904,26589.468169275904
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,vEjpdISrOIhbcgIs,DIRECT,97.002883,149072.0,67.5,6547.6946025,26230.662739275904,32778.3573417759
UbSpHthdgRKwZLMO,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,vEjpdISrOIhbcgIs,DIRECT,147.90537,149072.0,67.5,9983.612475,26230.662739275904,36214.275214275905
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,vEjpdISrOIhbcgIs,DIRECT,1.5309435,85000.0,60.0,91.85661,27406.27502990936,27498.13163990936
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,vEjpdISrOIhbcgIs,DIRECT,1.5309435,85000.0,60.0,91.85661,27406.27502990936,27498.13163990936
UbSpHthdgRKwZLMO,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,vEjpdISrOIhbcgIs,DIRECT,17.778554,34650.0,144.0,2560.1117759999997,26230.662739275904,28790.7745152759
UbSpHthdgRKwZLMO,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,vEjpdISrOIhbcgIs,DIRECT,3.7428534,34650.0,144.0,538.9708896,26230.662739275904,26769.633628875905
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,vEjpdISrOIhbcgIs,DIRECT,1.5309435,85000.0,60.0,91.85661,27406.27502990936,27498.13163990936
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,vEjpdISrOIhbcgIs,DIRECT,0.011102478,85000.0,60.0,0.66614868,27406.27502990936,27406.94117858936
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,vEjpdISrOIhbcgIs,DIRECT,6.0888194,27625.0,60.0,365.329164,26230.662739275904,26595.991903275903
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.30268876,178640.0,67.5,20.4314913,11645.651689652608,11666.083180952608
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,5.2237015,178640.0,67.5,352.59985125,11645.651689652608,11998.251540902607
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,6.4355516,178640.0,67.5,434.399733,11645.651689652608,12080.051422652608
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,3.6167407,178640.0,67.5,244.12999724999997,11645.651689652608,11889.781686902608
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.52510356,178640.0,67.5,35.4444903,11645.651689652608,11681.096179952609
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,1.9170288,178640.0,67.5,129.399444,11645.651689652608,11775.051133652609
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,VhTFlXrYWDYiZFRn,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.038082205,8870.4,67.5,2.5705488375,7846.965327147851,7849.535875985351
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.67051166,90610.0,75.0,50.288374499999996,11645.651689652608,11695.940064152608
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,3.9912366,90610.0,75.0,299.34274500000004,11645.651689652608,11944.994434652608
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.68774444,90610.0,75.0,51.580833,11645.651689652608,11697.232522652608
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,1.9005889,90610.0,75.0,142.54416750000001,11645.651689652608,11788.195857152608
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.36111188,90610.0,75.0,27.083391,11645.651689652608,11672.735080652608
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.26123037,90610.0,75.0,19.59227775,11645.651689652608,11665.243967402608
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,5.2063102,90610.0,75.0,390.47326499999997,11645.651689652608,12036.124954652609
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.096808518,21781.25,144.0,13.940426592,11645.651689652608,11659.592116244608
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.028865077,21781.25,144.0,4.156571088,11645.651689652608,11649.808260740609
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.04172553,21781.25,144.0,6.00847632,11645.651689652608,11651.660165972608
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,rQqtYARpaAcabjYx,rEmjyqmwotFfZVpE,0.10444237,27625.0,60.0,6.2665422,21893.53739097878,21899.80393317878
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,rQqtYARpaAcabjYx,rEmjyqmwotFfZVpE,0.10760729,27625.0,60.0,6.4564373999999995,21893.53739097878,21899.99382837878
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,1.0089625,178640.0,67.5,68.10496875,11645.651689652608,11713.756658402608
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,kyLuesPOpAMkcdLg,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.021484877,8870.4,67.5,1.4502291975,7846.965327147851,7848.415556345351
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,rJKzFJZiBoFyMiqz,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.010744112,8870.4,67.5,0.72522756,7846.965327147851,7847.690554707851
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,aAWdpvAOYkDayebQ,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.025768489,8870.4,67.5,1.7393730075,7846.965327147851,7848.704700155351
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,gDEVqaJNJHtEKCxQ,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,0.050479101,8870.4,67.5,3.4073393175,7846.965327147851,7850.372666465351
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,rQqtYARpaAcabjYx,QkwvjXHVEulRHFGE,1.1494733,178640.0,67.5,77.58944774999999,11645.651689652608,11723.241137402609
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,rQqtYARpaAcabjYx,rEmjyqmwotFfZVpE,0.12051822,85000.0,60.0,7.2310932,28350.589207185454,28357.820300385454
